instant;date;month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
6903;2012-11-25;11;5;0.00;0;False;cloudy;2.34;47.00;11.00;3
6904;2012-05-08;5;17;0.00;2;True;cloudy;22.08;69.00;19.00;717
6905;2012-02-17;2;18;0.00;5;True;clear;10.80;35.00;17.00;377
6906;2012-08-22;8;2;0.00;3;True;clear;21.14;78.00;0.00;17
6907;2012-04-26;4;2;0.00;4;True;cloudy;14.56;55.00;7.00;13
6908;2012-02-12;2;12;0.00;0;False;clear;-1.42;39.00;43.00;140
6909;2012-09-13;9;23;0.00;4;True;clear;19.26;73.00;7.00;170
6910;2012-07-21;7;4;0.00;6;False;light rain/snow;19.26;88.00;19.00;16
6911;2012-12-19;12;12;0.00;3;True;clear;10.80;54.00;19.00;236
6912;2012-03-31;3;18;0.00;6;False;cloudy;12.68;72.00;31.00;341
6913;2012-12-03;12;20;0.00;1;True;cloudy;13.62;77.00;0.00;300
6914;2012-05-28;5;18;1.00;1;False;clear;29.60;59.00;20.00;383
6915;2012-03-22;3;21;0.00;4;True;clear;19.26;78.00;11.00;374
6916;2012-02-08;2;22;0.00;3;True;cloudy;3.28;87.00;9.00;98
6917;2012-03-05;3;20;0.00;1;True;clear;4.22;37.00;31.00;179
6918;2012-08-10;8;18;0.00;5;True;clear;27.72;62.00;20.00;640
6919;2012-10-06;10;20;0.00;6;False;clear;14.56;55.00;17.00;247
6920;2012-02-14;2;9;0.00;2;True;cloudy;4.22;56.00;6.00;262
6921;2012-06-03;6;16;0.00;0;False;clear;24.90;34.00;20.00;662
6922;2012-03-17;3;21;0.00;6;False;clear;17.38;68.00;11.00;223
6923;2012-05-25;5;8;0.00;5;True;cloudy;22.08;89.00;7.00;583
6924;2012-12-04;12;10;0.00;2;True;clear;13.62;82.00;13.00;156
6925;2012-12-12;12;23;0.00;3;True;cloudy;5.16;56.00;15.00;79
6926;2012-12-10;12;22;0.00;1;True;cloudy;15.50;82.00;15.00;126
6927;2012-08-03;8;6;0.00;5;True;clear;23.02;83.00;15.00;163
6928;2012-12-22;12;22;0.00;6;False;clear;2.34;51.00;19.00;39
6929;2012-11-09;11;2;0.00;5;True;clear;7.04;53.00;17.00;12
6930;2012-01-19;1;7;0.00;4;True;clear;-2.36;54.00;6.00;206
6931;2012-08-19;8;9;0.00;0;False;cloudy;23.02;74.00;0.00;270
6932;2012-06-13;6;23;0.00;3;True;clear;21.14;50.00;19.00;153
6933;2012-07-26;7;19;0.00;4;True;clear;34.30;45.00;22.00;614
6934;2012-07-09;7;4;0.00;1;True;light rain/snow;23.02;89.00;26.00;2
6935;2012-09-13;9;1;0.00;4;True;clear;17.38;77.00;6.00;28
6936;2012-09-28;9;14;0.00;5;True;cloudy;24.90;54.00;17.00;399
6937;2012-08-09;8;19;0.00;4;True;clear;29.60;55.00;13.00;623
6938;2012-06-12;6;18;0.00;2;True;clear;23.96;83.00;13.00;653
6939;2012-03-28;3;14;0.00;3;True;clear;21.14;38.00;24.00;221
6940;2012-06-30;6;15;0.00;6;False;clear;33.36;30.00;17.00;404
6941;2012-09-24;9;0;0.00;1;True;clear;13.62;63.00;13.00;64
6942;2012-07-20;7;0;0.00;5;True;light rain/snow;23.02;89.00;6.00;34
6943;2012-03-03;3;22;0.00;6;False;clear;12.68;21.00;9.00;134
6944;2012-05-22;5;6;0.00;2;True;light rain/snow;18.32;88.00;7.00;137
6945;2012-01-09;1;21;0.00;1;True;cloudy;1.40;93.00;0.00;79
6946;2012-09-15;9;17;0.00;6;False;cloudy;23.02;36.00;17.00;729
6947;2012-12-25;12;0;1.00;2;False;light rain/snow;3.28;93.00;6.00;13
6948;2012-09-07;9;4;0.00;5;True;clear;21.14;88.00;0.00;8
6949;2012-06-29;6;21;0.00;5;True;cloudy;32.42;53.00;13.00;236
6950;2012-11-27;11;18;0.00;2;True;clear;4.22;81.00;24.00;482
6951;2012-07-22;7;19;0.00;0;False;clear;25.84;70.00;11.00;522
6952;2012-03-08;3;4;0.00;4;True;clear;12.68;72.00;19.00;2
6953;2012-12-22;12;18;0.00;6;False;clear;4.22;44.00;31.00;82
6954;2012-03-23;3;7;0.00;5;True;cloudy;15.50;93.00;9.00;346
6955;2012-06-08;6;20;0.00;5;True;clear;25.84;32.00;9.00;408
6956;2012-12-06;12;2;0.00;4;True;clear;3.28;52.00;19.00;9
6957;2012-07-25;7;6;0.00;3;True;clear;22.08;65.00;13.00;190
6958;2012-06-26;6;3;0.00;2;True;clear;17.38;45.00;19.00;9
6959;2012-02-08;2;13;0.00;3;True;cloudy;5.16;61.00;7.00;126
6960;2012-01-23;1;3;0.00;1;True;cloudy;0.46;86.00;0.00;1
6961;2012-05-22;5;15;0.00;2;True;clear;24.90;61.00;6.00;245
6962;2012-09-15;9;15;0.00;6;False;cloudy;23.96;34.00;19.00;654
6963;2012-09-04;9;2;0.00;2;True;clear;23.96;82.00;9.00;5
6964;2012-10-04;10;21;0.00;4;True;clear;21.14;69.00;0.00;321
6965;2012-01-02;1;13;1.00;1;False;clear;6.10;36.00;20.00;176
6966;2012-06-04;6;21;0.00;1;True;clear;19.26;49.00;17.00;265
6967;2012-10-02;10;15;0.00;2;True;light rain/snow;21.14;83.00;9.00;209
6968;2012-02-12;2;23;0.00;0;False;clear;-1.42;43.00;15.00;23
6969;2012-06-28;6;19;0.00;4;True;clear;31.48;30.00;20.00;571
6970;2012-07-13;7;12;0.00;5;True;cloudy;27.72;40.00;7.00;379
6971;2012-12-08;12;21;0.00;6;False;cloudy;8.92;100.00;0.00;209
6972;2012-10-05;10;13;0.00;5;True;clear;24.90;48.00;0.00;424
6973;2012-01-03;1;14;0.00;2;True;clear;-0.48;43.00;35.00;79
6974;2012-03-14;3;21;0.00;3;True;clear;20.20;40.00;6.00;288
6975;2012-07-31;7;11;0.00;2;True;clear;27.72;58.00;0.00;224
6976;2012-05-16;5;21;0.00;3;True;clear;22.08;73.00;13.00;393
6977;2012-03-22;3;11;0.00;4;True;cloudy;16.44;94.00;0.00;219
6978;2012-01-15;1;15;0.00;0;False;clear;2.34;27.00;13.00;206
6979;2012-09-30;9;6;0.00;0;False;clear;12.68;72.00;6.00;22
6980;2012-02-08;2;23;0.00;3;True;cloudy;3.28;87.00;11.00;60
6981;2012-02-06;2;1;0.00;1;True;clear;2.34;75.00;6.00;6
6982;2012-04-28;4;18;0.00;6;False;light rain/snow;10.80;47.00;0.00;90
6983;2012-10-25;10;14;0.00;4;True;clear;20.20;73.00;9.00;285
6984;2012-03-03;3;11;0.00;6;False;cloudy;10.80;87.00;6.00;214
6985;2012-10-06;10;9;0.00;6;False;clear;20.20;73.00;13.00;395
6986;2012-07-16;7;6;0.00;1;True;clear;23.96;79.00;9.00;140
6987;2012-01-02;1;14;1.00;1;False;clear;6.10;36.00;28.00;151
6988;2012-10-31;10;21;0.00;3;True;cloudy;10.80;50.00;13.00;192
6989;2012-11-19;11;12;0.00;1;True;cloudy;10.80;62.00;19.00;242
6990;2012-01-12;1;1;0.00;4;True;light rain/snow;8.92;93.00;13.00;3
6991;2012-07-16;7;2;0.00;1;True;clear;24.90;74.00;7.00;15
6992;2012-04-14;4;0;0.00;6;False;clear;10.80;58.00;9.00;96
6993;2012-06-20;6;15;0.00;3;True;clear;34.30;35.00;0.00;179
6994;2012-03-26;3;2;0.00;1;True;clear;13.62;88.00;15.00;20
6995;2012-04-05;4;21;0.00;4;True;clear;11.74;47.00;13.00;234
6996;2012-05-26;5;0;0.00;6;False;clear;22.08;83.00;11.00;116
6997;2012-08-01;8;16;0.00;3;True;clear;29.60;55.00;19.00;479
6998;2012-03-03;3;8;0.00;6;False;light rain/snow;8.92;93.00;0.00;48
6999;2012-02-23;2;15;0.00;4;True;clear;17.38;33.00;9.00;217
7000;2012-06-11;6;10;0.00;1;True;clear;25.84;62.00;11.00;147
7001;2012-06-03;6;8;0.00;0;False;clear;17.38;60.00;6.00;140
7002;2012-08-08;8;13;0.00;3;True;cloudy;29.60;52.00;0.00;313
7003;2012-12-30;12;3;0.00;0;False;cloudy;4.22;56.00;28.00;15
7004;2012-05-23;5;3;0.00;3;True;clear;20.20;78.00;7.00;5
7005;2012-01-04;1;14;0.00;3;True;cloudy;-1.42;46.00;17.00;75
7006;2012-05-21;5;18;0.00;1;True;clear;22.08;73.00;7.00;530
7007;2012-12-19;12;3;0.00;3;True;clear;4.22;75.00;9.00;5
7008;2012-05-22;5;13;0.00;2;True;cloudy;22.08;73.00;0.00;243
7009;2012-06-26;6;19;0.00;2;True;clear;25.84;28.00;15.00;612
7010;2012-11-05;11;13;0.00;1;True;clear;8.92;40.00;17.00;222
7011;2012-02-04;2;23;0.00;6;False;cloudy;3.28;87.00;9.00;70
7012;2012-02-04;2;13;0.00;6;False;cloudy;6.10;70.00;13.00;302
7013;2012-10-31;10;4;0.00;3;True;cloudy;6.10;87.00;13.00;5
7014;2012-03-20;3;2;0.00;2;True;clear;17.38;88.00;6.00;10
7015;2012-04-22;4;6;0.00;0;False;cloudy;12.68;72.00;22.00;12
7016;2012-11-27;11;8;0.00;2;True;light rain/snow;7.04;81.00;11.00;500
7017;2012-10-08;10;1;1.00;1;False;clear;7.98;87.00;11.00;37
7018;2012-09-05;9;13;0.00;3;True;clear;29.60;63.00;11.00;234
7019;2012-06-13;6;6;0.00;3;True;clear;20.20;83.00;15.00;194
7020;2012-06-13;6;11;0.00;3;True;cloudy;23.02;54.00;30.00;246
7021;2012-07-12;7;3;0.00;4;True;clear;22.08;69.00;7.00;10
7022;2012-03-21;3;14;0.00;3;True;cloudy;18.32;78.00;0.00;225
7023;2012-08-29;8;2;0.00;3;True;clear;21.14;73.00;9.00;6
7024;2012-08-16;8;8;0.00;4;True;clear;23.96;61.00;13.00;682
7025;2012-04-20;4;14;0.00;5;True;clear;22.08;44.00;15.00;394
7026;2012-05-06;5;12;0.00;0;False;cloudy;20.20;64.00;6.00;558
7027;2012-11-30;11;6;0.00;5;True;clear;1.40;86.00;0.00;106
7028;2012-03-29;3;1;0.00;4;True;clear;18.32;60.00;9.00;33
7029;2012-05-31;5;4;0.00;4;True;clear;21.14;69.00;0.00;8
7030;2012-04-01;4;23;0.00;0;False;light rain/snow;13.62;72.00;0.00;63
7031;2012-11-10;11;5;0.00;6;False;clear;5.16;87.00;0.00;10
7032;2012-10-17;10;9;0.00;3;True;cloudy;11.74;77.00;0.00;382
7033;2012-10-18;10;19;0.00;4;True;cloudy;18.32;68.00;20.00;513
7034;2012-10-09;10;20;0.00;2;True;cloudy;15.50;72.00;11.00;360
7035;2012-09-16;9;21;0.00;0;False;clear;20.20;56.00;7.00;191
7036;2012-07-23;7;0;0.00;1;True;clear;23.02;89.00;6.00;47
7037;2012-09-06;9;9;0.00;4;True;light rain/snow;23.02;94.00;9.00;123
7038;2012-09-18;9;18;0.00;2;True;cloudy;20.20;88.00;11.00;281
7039;2012-02-12;2;10;0.00;0;False;clear;-2.36;42.00;24.00;91
7040;2012-02-02;2;5;0.00;4;True;light rain/snow;10.80;82.00;0.00;19
7041;2012-06-28;6;23;0.00;4;True;clear;26.78;48.00;9.00;171
7042;2012-12-16;12;15;0.00;0;False;cloudy;9.86;82.00;7.00;338
7043;2012-02-01;2;4;0.00;3;True;clear;10.80;50.00;11.00;1
7044;2012-07-20;7;5;0.00;5;True;cloudy;23.02;89.00;9.00;42
7045;2012-09-03;9;14;1.00;1;False;clear;26.78;70.00;20.00;512
7046;2012-02-04;2;19;0.00;6;False;light rain/snow;4.22;87.00;9.00;80
7047;2012-11-09;11;7;0.00;5;True;clear;4.22;65.00;9.00;341
7048;2012-08-26;8;10;0.00;0;False;clear;26.78;66.00;26.00;385
7049;2012-03-17;3;10;0.00;6;False;cloudy;15.50;77.00;6.00;443
7050;2012-12-20;12;23;0.00;4;True;light rain/snow;10.80;82.00;20.00;13
7051;2012-07-03;7;12;0.00;2;True;clear;33.36;28.00;13.00;272
7052;2012-12-06;12;22;0.00;4;True;clear;3.28;65.00;11.00;133
7053;2012-02-03;2;5;0.00;5;True;clear;4.22;60.00;15.00;17
7054;2012-03-16;3;2;0.00;5;True;cloudy;11.74;82.00;13.00;4
7055;2012-04-26;4;15;0.00;4;True;cloudy;16.44;83.00;22.00;204
7056;2012-12-25;12;21;1.00;2;False;cloudy;6.10;65.00;13.00;34
7057;2012-09-12;9;19;0.00;3;True;clear;22.08;50.00;13.00;635
7058;2012-08-26;8;15;0.00;0;False;light rain/snow;22.08;89.00;19.00;391
7059;2012-02-01;2;23;0.00;3;True;clear;13.62;63.00;6.00;97
7060;2012-05-25;5;6;0.00;5;True;cloudy;21.14;88.00;7.00;113
7061;2012-11-20;11;18;0.00;2;True;cloudy;10.80;66.00;6.00;550
7062;2012-05-27;5;10;0.00;0;False;clear;23.96;74.00;17.00;424
7063;2012-01-09;1;2;0.00;1;True;clear;3.28;56.00;9.00;5
7064;2012-04-19;4;9;0.00;4;True;cloudy;13.62;72.00;0.00;301
7065;2012-06-30;6;0;0.00;6;False;light rain/snow;22.08;89.00;11.00;69
7066;2012-08-07;8;14;0.00;2;True;cloudy;30.54;46.00;0.00;261
7067;2012-11-30;11;1;0.00;5;True;clear;3.28;70.00;6.00;19
7068;2012-09-18;9;13;0.00;2;True;cloudy;24.90;74.00;39.00;114
7069;2012-10-16;10;20;0.00;2;True;clear;13.62;55.00;0.00;432
7070;2012-10-03;10;1;0.00;3;True;cloudy;21.14;94.00;0.00;19
7071;2012-06-03;6;20;0.00;0;False;clear;23.02;39.00;13.00;314
7072;2012-02-02;2;23;0.00;4;True;clear;7.04;49.00;17.00;61
7073;2012-02-25;2;13;0.00;6;False;clear;7.04;31.00;33.00;226
7074;2012-12-14;12;17;0.00;5;True;clear;7.98;57.00;11.00;622
7075;2012-02-14;2;0;0.00;2;True;cloudy;4.22;60.00;0.00;14
7076;2012-07-14;7;3;0.00;6;False;cloudy;24.90;54.00;7.00;40
7077;2012-01-15;1;1;0.00;0;False;cloudy;-0.48;47.00;20.00;42
7078;2012-07-28;7;8;0.00;6;False;clear;26.78;66.00;11.00;163
7079;2012-07-04;7;18;1.00;3;False;clear;34.30;42.00;13.00;430
7080;2012-10-27;10;8;0.00;6;False;clear;15.50;77.00;17.00;213
7081;2012-08-18;8;3;0.00;6;False;clear;21.14;88.00;13.00;30
7082;2012-02-04;2;14;0.00;6;False;cloudy;7.04;66.00;15.00;276
7083;2012-12-05;12;9;0.00;3;True;cloudy;12.68;51.00;15.00;388
7084;2012-08-29;8;23;0.00;3;True;clear;23.02;57.00;0.00;157
7085;2012-07-19;7;8;0.00;4;True;clear;27.72;58.00;17.00;657
7086;2012-09-20;9;21;0.00;4;True;clear;18.32;64.00;13.00;274
7087;2012-08-16;8;15;0.00;4;True;clear;29.60;33.00;17.00;260
7088;2012-03-17;3;6;0.00;6;False;cloudy;11.74;94.00;13.00;30
7089;2012-01-10;1;10;0.00;2;True;cloudy;0.46;93.00;11.00;83
7090;2012-09-21;9;23;0.00;5;True;clear;20.20;73.00;22.00;186
7091;2012-10-16;10;11;0.00;2;True;clear;15.50;45.00;28.00;228
7092;2012-09-12;9;13;0.00;3;True;clear;24.90;34.00;9.00;323
7093;2012-06-24;6;13;0.00;0;False;clear;29.60;33.00;19.00;585
7094;2012-03-14;3;10;0.00;3;True;clear;18.32;56.00;7.00;188
7095;2012-11-30;11;21;0.00;5;True;clear;6.10;75.00;6.00;183
7096;2012-02-09;2;7;0.00;4;True;clear;1.40;69.00;17.00;267
7097;2012-10-12;10;13;0.00;5;True;clear;18.32;37.00;26.00;381
7098;2012-09-17;9;13;0.00;1;True;clear;22.08;65.00;17.00;343
7099;2012-08-10;8;9;0.00;5;True;cloudy;22.08;89.00;0.00;220
7100;2012-10-27;10;20;0.00;6;False;cloudy;16.44;72.00;15.00;296
7101;2012-11-02;11;15;0.00;5;True;cloudy;10.80;40.00;28.00;306
7102;2012-12-19;12;6;0.00;3;True;clear;3.28;75.00;6.00;112
7103;2012-07-09;7;0;0.00;1;True;cloudy;23.96;89.00;6.00;39
7104;2012-05-18;5;2;0.00;5;True;clear;14.56;67.00;9.00;21
7105;2012-09-21;9;7;0.00;5;True;clear;16.44;77.00;0.00;503
7106;2012-06-26;6;15;0.00;2;True;clear;25.84;28.00;31.00;317
7107;2012-07-14;7;0;0.00;6;False;cloudy;25.84;48.00;6.00;191
7108;2012-04-08;4;6;0.00;0;False;clear;8.92;37.00;0.00;28
7109;2012-01-17;1;2;0.00;2;True;light rain/snow;5.16;75.00;17.00;12
7110;2012-11-24;11;7;0.00;6;False;cloudy;4.22;41.00;22.00;25
7111;2012-09-05;9;20;0.00;3;True;clear;25.84;84.00;11.00;412
7112;2012-05-07;5;21;0.00;1;True;cloudy;17.38;45.00;15.00;247
7113;2012-12-11;12;5;0.00;2;True;light rain/snow;7.98;71.00;22.00;41
7114;2012-08-17;8;14;0.00;5;True;clear;32.42;34.00;28.00;328
7115;2012-05-22;5;8;0.00;2;True;cloudy;18.32;88.00;9.00;590
7116;2012-04-22;4;4;0.00;0;False;cloudy;12.68;77.00;11.00;7
7117;2012-01-27;1;15;0.00;5;True;clear;14.56;51.00;22.00;197
7118;2012-01-28;1;10;0.00;6;False;clear;4.22;70.00;9.00;191
7119;2012-07-23;7;20;0.00;1;True;clear;27.72;62.00;11.00;403
7120;2012-05-15;5;10;0.00;2;True;clear;21.14;78.00;7.00;171
7121;2012-06-01;6;18;0.00;5;True;light rain/snow;21.14;88.00;24.00;110
7122;2012-03-11;3;19;0.00;0;False;clear;15.50;31.00;19.00;258
7123;2012-12-26;12;21;0.00;3;True;cloudy;6.10;87.00;20.00;20
7124;2012-02-20;2;13;1.00;1;False;clear;6.10;42.00;19.00;312
7125;2012-11-09;11;5;0.00;5;True;clear;6.10;56.00;13.00;27
7126;2012-12-25;12;5;1.00;2;False;cloudy;2.34;93.00;9.00;3
7127;2012-07-22;7;11;0.00;0;False;cloudy;23.02;74.00;0.00;505
7128;2012-02-15;2;6;0.00;3;True;clear;6.10;61.00;9.00;95
7129;2012-06-07;6;16;0.00;4;True;clear;25.84;34.00;15.00;466
7130;2012-01-26;1;19;0.00;4;True;cloudy;10.80;76.00;7.00;313
7131;2012-05-28;5;8;1.00;1;False;clear;23.02;69.00;0.00;155
7132;2012-03-22;3;1;0.00;4;True;clear;16.44;83.00;6.00;30
7133;2012-09-07;9;14;0.00;5;True;clear;29.60;59.00;17.00;253
7134;2012-10-14;10;1;0.00;0;False;clear;11.74;77.00;19.00;112
7135;2012-10-14;10;3;0.00;0;False;clear;11.74;77.00;20.00;28
7136;2012-07-06;7;18;0.00;5;True;clear;34.30;33.00;17.00;560
7137;2012-08-07;8;22;0.00;2;True;clear;25.84;74.00;7.00;224
7138;2012-09-27;9;7;0.00;4;True;clear;20.20;78.00;0.00;558
7139;2012-05-24;5;14;0.00;4;True;clear;26.78;55.00;15.00;252
7140;2012-01-27;1;21;0.00;5;True;clear;7.98;53.00;35.00;135
7141;2012-09-27;9;1;0.00;4;True;clear;20.20;78.00;6.00;21
7142;2012-12-16;12;10;0.00;0;False;cloudy;8.92;87.00;9.00;257
7143;2012-09-16;9;23;0.00;0;False;clear;17.38;68.00;7.00;94
7144;2012-05-08;5;6;0.00;2;True;clear;15.50;77.00;20.00;165
7145;2012-10-05;10;4;0.00;5;True;clear;17.38;77.00;0.00;11
7146;2012-07-05;7;21;0.00;4;True;clear;31.48;47.00;13.00;323
7147;2012-11-23;11;19;0.00;5;True;cloudy;13.62;47.00;11.00;154
7148;2012-06-05;6;22;0.00;2;True;clear;18.32;52.00;7.00;193
7149;2012-08-05;8;19;0.00;0;False;clear;24.90;84.00;15.00;185
7150;2012-02-22;2;17;0.00;3;True;clear;16.44;32.00;26.00;529
7151;2012-07-18;7;16;0.00;3;True;clear;26.78;66.00;17.00;224
7152;2012-11-02;11;16;0.00;5;True;clear;9.86;40.00;22.00;421
7153;2012-05-17;5;17;0.00;4;True;clear;23.02;31.00;9.00;852
7154;2012-11-12;11;21;1.00;1;False;light rain/snow;17.38;73.00;15.00;155
7155;2012-11-20;11;15;0.00;2;True;cloudy;13.62;55.00;7.00;287
7156;2012-05-15;5;12;0.00;2;True;clear;22.08;73.00;13.00;264
7157;2012-09-27;9;18;0.00;4;True;cloudy;23.02;69.00;15.00;899
7158;2012-11-23;11;21;0.00;5;True;clear;13.62;47.00;17.00;98
7159;2012-10-02;10;0;0.00;2;True;cloudy;18.32;73.00;0.00;31
7160;2012-11-24;11;6;0.00;6;False;clear;3.28;44.00;19.00;10
7161;2012-05-27;5;16;0.00;0;False;clear;28.66;52.00;19.00;501
7162;2012-03-24;3;17;0.00;6;False;light rain/snow;15.50;88.00;15.00;115
7163;2012-11-29;11;14;0.00;4;True;clear;8.92;43.00;15.00;187
7164;2012-02-21;2;11;0.00;2;True;cloudy;4.22;70.00;19.00;86
7165;2012-07-20;7;23;0.00;5;True;cloudy;21.14;83.00;19.00;166
7166;2012-08-09;8;23;0.00;4;True;clear;23.02;74.00;0.00;156
7167;2012-02-01;2;15;0.00;3;True;clear;20.20;35.00;19.00;194
7168;2012-02-24;2;5;0.00;5;True;cloudy;10.80;87.00;13.00;26
7169;2012-05-30;5;16;0.00;3;True;clear;25.84;51.00;11.00;398
7170;2012-10-27;10;23;0.00;6;False;cloudy;16.44;68.00;26.00;167
7171;2012-11-13;11;20;0.00;2;True;clear;6.10;49.00;24.00;223
7172;2012-11-22;11;14;1.00;4;False;clear;14.56;29.00;0.00;220
7173;2012-06-12;6;17;0.00;2;True;cloudy;23.02;89.00;19.00;681
7174;2012-04-29;4;4;0.00;0;False;cloudy;8.92;87.00;9.00;4
7175;2012-10-27;10;22;0.00;6;False;cloudy;16.44;72.00;17.00;157
7176;2012-07-18;7;1;0.00;3;True;clear;27.72;66.00;7.00;16
7177;2012-08-24;8;16;0.00;5;True;cloudy;27.72;48.00;9.00;515
7178;2012-06-06;6;21;0.00;3;True;clear;17.38;73.00;11.00;298
7179;2012-12-27;12;16;0.00;4;True;cloudy;4.22;52.00;19.00;174
7180;2012-11-14;11;18;0.00;3;True;clear;7.04;53.00;11.00;567
7181;2012-08-17;8;20;0.00;5;True;cloudy;25.84;58.00;15.00;359
7182;2012-08-14;8;8;0.00;2;True;cloudy;23.02;89.00;6.00;618
7183;2012-01-25;1;8;0.00;3;True;clear;3.28;70.00;17.00;513
7184;2012-05-19;5;4;0.00;6;False;clear;14.56;59.00;6.00;14
7185;2012-08-10;8;0;0.00;5;True;clear;24.90;65.00;6.00;85
7186;2012-03-13;3;19;0.00;2;True;clear;22.08;47.00;15.00;479
7187;2012-12-14;12;1;0.00;5;True;clear;2.34;69.00;6.00;26
7188;2012-10-18;10;4;0.00;4;True;clear;12.68;88.00;15.00;5
7189;2012-10-18;10;12;0.00;4;True;cloudy;20.20;53.00;17.00;377
7190;2012-07-13;7;1;0.00;5;True;cloudy;23.96;54.00;7.00;59
7191;2012-09-19;9;14;0.00;3;True;clear;21.14;38.00;17.00;286
7192;2012-02-29;2;12;0.00;3;True;light rain/snow;7.04;93.00;22.00;70
7193;2012-09-28;9;0;0.00;5;True;light rain/snow;20.20;88.00;11.00;17
7194;2012-10-26;10;20;0.00;5;True;cloudy;17.38;83.00;11.00;311
7195;2012-12-14;12;3;0.00;5;True;clear;1.40;69.00;7.00;12
7196;2012-02-07;2;20;0.00;2;True;clear;8.92;50.00;9.00;212
7197;2012-11-17;11;8;0.00;6;False;clear;4.22;65.00;15.00;168
7198;2012-06-21;6;18;0.00;4;True;clear;32.42;41.00;13.00;640
7199;2012-09-28;9;11;0.00;5;True;cloudy;23.02;69.00;0.00;361
7200;2012-04-09;4;5;0.00;1;True;clear;12.68;24.00;13.00;32
7201;2012-11-16;11;8;0.00;5;True;cloudy;7.04;57.00;9.00;711
7202;2012-07-30;7;13;0.00;1;True;clear;29.60;49.00;11.00;226
7203;2012-10-20;10;23;0.00;6;False;clear;11.74;58.00;0.00;163
7204;2012-02-06;2;0;0.00;1;True;clear;3.28;65.00;9.00;21
7205;2012-12-17;12;20;0.00;1;True;cloudy;11.74;94.00;17.00;200
7206;2012-03-29;3;3;0.00;4;True;clear;19.26;28.00;17.00;5
7207;2012-07-07;7;23;0.00;6;False;clear;31.48;56.00;11.00;148
7208;2012-09-30;9;7;0.00;0;False;clear;12.68;77.00;0.00;57
7209;2012-01-01;1;23;0.00;0;False;clear;12.68;51.00;20.00;29
7210;2012-12-22;12;20;0.00;6;False;clear;3.28;48.00;11.00;61
7211;2012-12-10;12;8;0.00;1;True;cloudy;11.74;100.00;17.00;584
7212;2012-06-05;6;10;0.00;2;True;cloudy;16.44;63.00;20.00;176
7213;2012-03-02;3;16;0.00;5;True;light rain/snow;10.80;58.00;20.00;50
7214;2012-03-12;3;14;0.00;1;True;cloudy;19.26;32.00;19.00;221
7215;2012-08-13;8;9;0.00;1;True;cloudy;26.78;45.00;0.00;305
7216;2012-07-04;7;3;1.00;3;False;clear;23.96;74.00;13.00;32
7217;2012-04-27;4;9;0.00;5;True;clear;11.74;44.00;33.00;334
7218;2012-05-05;5;22;0.00;6;False;cloudy;19.26;78.00;13.00;217
7219;2012-02-18;2;18;0.00;6;False;clear;13.62;38.00;20.00;246
7220;2012-06-17;6;12;0.00;0;False;clear;21.14;57.00;0.00;615
7221;2012-10-27;10;12;0.00;6;False;clear;20.20;53.00;17.00;668
7222;2012-03-22;3;18;0.00;4;True;clear;23.02;65.00;11.00;801
7223;2012-10-26;10;16;0.00;5;True;cloudy;19.26;73.00;11.00;582
7224;2012-04-25;4;12;0.00;3;True;clear;17.38;28.00;19.00;269
7225;2012-09-29;9;9;0.00;6;False;clear;15.50;63.00;13.00;332
7226;2012-09-16;9;22;0.00;0;False;clear;18.32;68.00;6.00;127
7227;2012-06-22;6;20;0.00;5;True;cloudy;27.72;55.00;35.00;202
7228;2012-05-20;5;3;0.00;0;False;clear;17.38;56.00;6.00;66
7229;2012-05-15;5;16;0.00;2;True;clear;23.96;65.00;11.00;374
7230;2012-07-06;7;4;0.00;5;True;clear;26.78;66.00;15.00;6
7231;2012-09-20;9;10;0.00;4;True;clear;19.26;53.00;6.00;190
7232;2012-04-11;4;20;0.00;3;True;clear;8.92;46.00;22.00;235
7233;2012-07-14;7;21;0.00;6;False;clear;24.90;84.00;15.00;269
7234;2012-08-21;8;17;0.00;2;True;clear;26.78;51.00;19.00;878
7235;2012-09-01;9;9;0.00;6;False;cloudy;27.72;58.00;13.00;237
7236;2012-04-26;4;17;0.00;4;True;clear;17.38;77.00;11.00;614
7237;2012-07-19;7;21;0.00;4;True;light rain/snow;23.02;89.00;17.00;332
7238;2012-12-10;12;16;0.00;1;True;cloudy;15.50;88.00;7.00;345
7239;2012-01-23;1;10;0.00;1;True;cloudy;1.40;93.00;0.00;149
7240;2012-11-17;11;20;0.00;6;False;cloudy;7.98;66.00;6.00;172
7241;2012-03-10;3;18;0.00;6;False;clear;8.92;21.00;6.00;297
7242;2012-08-29;8;21;0.00;3;True;clear;23.02;54.00;7.00;313
7243;2012-03-14;3;12;0.00;3;True;cloudy;22.08;29.00;0.00;267
7244;2012-12-14;12;10;0.00;5;True;clear;4.22;81.00;13.00;190
7245;2012-08-15;8;5;0.00;3;True;clear;22.08;78.00;7.00;39
7246;2012-02-19;2;15;0.00;0;False;cloudy;6.10;49.00;13.00;253
7247;2012-02-08;2;2;0.00;3;True;clear;4.22;65.00;0.00;1
7248;2012-02-20;2;1;1.00;1;False;cloudy;3.28;87.00;6.00;15
7249;2012-07-01;7;5;0.00;0;False;clear;23.96;79.00;7.00;10
7250;2012-09-26;9;9;0.00;3;True;clear;20.20;64.00;13.00;334
7251;2012-07-10;7;11;0.00;2;True;clear;29.60;46.00;13.00;249
